date,t_mean,t_max,ghi,north,east,south,west
2025-10-23,30.360000,33.160000,4.946600,1.520092,2.571501,3.777552,2.509329
2025-10-24,30.180000,33.530000,5.001400,1.499402,2.452806,3.895633,2.706438
2025-10-25,29.360000,32.310000,5.151800,1.446180,2.608604,4.221319,2.915281
2025-10-26,28.830000,31.920000,4.965800,1.544800,2.656225,3.943457,2.738953
2025-10-27,29.240000,32.270000,4.896000,1.496432,2.498424,3.892689,2.588491
2025-10-28,29.880000,32.650000,4.853800,1.429620,2.616406,3.949195,2.463852
2025-10-29,29.780000,32.860000,4.714600,1.460303,2.333551,3.777410,2.564760
2025-10-30,29.820000,32.400000,4.698700,1.435035,2.246026,3.778428,2.570710
2025-10-31,29.760000,32.530000,4.791100,1.455441,2.478554,4.028877,2.684035
2025-11-01,29.920000,32.810000,4.725400,1.467624,2.518782,3.945889,2.559333
2025-11-02,28.870000,31.750000,4.677400,1.397333,2.557456,3.989559,2.407004
2025-11-03,28.780000,31.230000,4.510300,1.450541,2.384136,3.714836,2.307853
2025-11-04,28.990000,33.290000,4.008700,1.584534,2.291079,2.817532,1.781435
2025-11-05,28.480000,33.120000,3.602900,1.647790,1.906188,2.291352,1.842695
2025-11-06,27.810000,31.930000,3.846000,1.513677,1.969920,3.290544,2.367915
2025-11-07,27.170000,31.620000,4.616200,1.525378,2.599473,4.373979,2.550801
2025-11-08,26.900000,31.370000,4.765900,1.457792,2.570363,4.494502,2.698974
2025-11-09,27.620000,30.740000,4.610200,1.338296,2.450038,4.499731,2.637579
2025-11-10,27.770000,30.440000,4.411700,1.437065,2.215085,4.021691,2.598973
2025-11-11,27.820000,30.360000,4.531700,1.335357,2.304786,4.238165,2.689483
2025-11-12,27.970000,31.400000,4.465900,1.349649,2.579561,4.298928,2.408868
2025-11-13,27.380000,30.630000,4.430200,1.326839,2.410235,4.242691,2.463920
2025-11-14,27.560000,30.700000,4.452000,1.384782,2.494230,4.212982,2.428985
2025-11-15,27.250000,30.460000,4.264100,1.338468,2.352622,4.139873,2.337232
2025-11-16,27.110000,30.450000,4.281400,1.336655,2.240095,4.251232,2.546045
2025-11-17,26.730000,29.690000,3.929300,1.538119,2.183340,3.560175,2.115631
2025-11-18,26.680000,30.190000,4.161800,1.338071,2.052111,4.020209,2.458321
2025-11-19,27.010000,31.830000,4.325800,1.321591,2.361904,4.370783,2.468554
2025-11-20,26.830000,31.480000,4.367800,1.268899,2.339609,4.474795,2.464066
2025-11-21,27.360000,31.310000,4.409000,1.215587,2.342835,4.645248,2.652860
2025-11-22,27.210000,32.050000,4.329800,1.270687,2.475953,4.434937,2.319960
2025-11-23,27.040000,31.110000,4.098200,1.254108,2.248103,4.108801,2.216470
2025-11-24,26.120000,29.710000,4.230700,1.311359,2.296588,4.284000,2.466025
